         0 <= x <   30; y =    81.0000 +     0.6000x; interpolation
     12300 <= x < 12330; y =  6217.0000 +    -0.5000x; interpolation
     12330 <= x < 12360; y = -5263.0000 +     0.4333x; interpolation
     12360 <= x < 12390; y =  5423.0000 +    -0.4333x; interpolation
     12390 <= x < 12420; y = -6525.0000 +     0.5333x; interpolation
     12420 <= x < 12450; y =  1735.0000 +    -0.1333x; interpolation
     12450 <= x < 12480; y =  5461.0000 +    -0.4333x; interpolation
     12480 <= x < 12510; y = -6574.0000 +     0.5333x; interpolation
     12510 <= x < 12540; y =  6738.0000 +    -0.5333x; interpolation
     12540 <= x < 12570; y = -1185.0000 +     0.1000x; interpolation
     12570 <= x < 12600; y = -5365.0000 +     0.4333x; interpolation
     12600 <= x < 12630; y =   920.0000 +    -0.0667x; interpolation
     12630 <= x < 12660; y = -1180.0000 +     0.1000x; interpolation
     12660 <= x < 12690; y =  5977.0000 +    -0.4667x; interpolation
     12690 <= x < 12720; y = -5839.0000 +     0.4667x; interpolation
     12720 <= x < 12750; y =  6005.0000 +    -0.4667x; interpolation
     12750 <= x < 12780; y = -5019.0000 +     0.4000x; interpolation
     12780 <= x < 12810; y =  5606.0000 +    -0.4333x; interpolation
     12810 <= x < 12840; y = -5470.0000 +     0.4333x; interpolation
     12840 <= x < 12870; y =  5632.0000 +    -0.4333x; interpolation
     12870 <= x < 12900; y = -5924.0000 +     0.4667x; interpolation
     12900 <= x < 12930; y =  5230.0000 +    -0.4000x; interpolation
     12930 <= x < 12960; y = -4660.0000 +     0.3667x; interpolation
     12960 <= x < 12990; y =  4391.0000 +    -0.3333x; interpolation
     12990 <= x < 13020; y = -5113.0000 +     0.4000x; interpolation
     13020 <= x < 13050; y =  6145.0000 +    -0.4667x; interpolation
     13050 <= x < 13080; y = -5573.0000 +     0.4333x; interpolation
     13080 <= x < 13110; y =  1822.0000 +    -0.1333x; interpolation
     13110 <= x < 13140; y = -1666.0000 +     0.1333x; interpolation
     13140 <= x < 13170; y =  5326.0000 +    -0.4000x; interpolation
     13170 <= x < 13200; y = -4748.0000 +     0.3667x; interpolation
     13200 <= x < 13230; y =   520.0000 +    -0.0333x; interpolation
     13230 <= x < 13260; y = -1680.0000 +     0.1333x; interpolation
     13260 <= x < 13290; y =  1848.0000 +    -0.1333x; interpolation
     13290 <= x < 13320; y =  -804.0000 +     0.0667x; interpolation
     13320 <= x < 13350; y =  1854.0000 +    -0.1333x; interpolation
     13350 <= x < 13380; y = -1698.0000 +     0.1333x; interpolation
     13380 <= x < 13410; y =  1417.0000 +    -0.1000x; interpolation
     13410 <= x < 13440; y =  5431.0000 +    -0.4000x; interpolation
     13440 <= x < 13470; y = -6638.0000 +     0.5000x; interpolation
     13470 <= x < 13500; y =  6802.0000 +    -0.5000x; interpolation
     13500 <= x < 13530; y = -8015.0000 +     0.6000x; interpolation
     13530 <= x < 13560; y =  7735.0000 +    -0.5667x; interpolation
     13560 <= x < 13590; y = -5795.0000 +     0.4333x; interpolation
     13590 <= x < 13620; y =  7765.0000 +    -0.5667x; interpolation
     13620 <= x < 13650; y = -8543.0000 +     0.6333x; interpolation
     13650 <= x < 13680; y =  7347.0000 +    -0.5333x; interpolation
     13680 <= x < 13710; y =  -843.0000 +     0.0667x; interpolation
     13710 <= x < 13740; y =   525.0000 +    -0.0333x; interpolation
     13740 <= x < 13770; y = 18805.0000 +    -1.3667x; interpolation
     13770 <= x < 13800; y = -21041.0000 +     1.5333x; interpolation
     13800 <= x < 13830; y = -3599.0000 +     0.2667x; interpolation
     13830 <= x < 13860; y =  6981.0000 +    -0.5000x; interpolation
     13860 <= x < 13890; y = -7310.0000 +     0.5333x; interpolation
     13890 <= x < 13920; y =  7936.0000 +    -0.5667x; interpolation
     13920 <= x < 13950; y = -8269.0000 +     0.6000x; interpolation
     13950 <= x < 13980; y =  7507.0000 +    -0.5333x; interpolation
     13980 <= x < 14010; y = -7373.0000 +     0.5333x; interpolation
     14010 <= x < 14040; y =  8005.0000 +    -0.5667x; interpolation
     14040 <= x < 14070; y = -7873.0000 +     0.5667x; interpolation
     14070 <= x < 14100; y =  8039.0000 +    -0.5667x; interpolation
     14100 <= x < 14130; y = -6969.0000 +     0.5000x; interpolation
     14130 <= x < 14160; y =  7131.0000 +    -0.5000x; interpolation
     14160 <= x < 14190; y =  -876.0000 +     0.0667x; interpolation
     14190 <= x < 14220; y = -6540.0000 +     0.4667x; interpolation
     14220 <= x < 14250; y =  7650.0000 +    -0.5333x; interpolation
     14250 <= x < 14280; y = -7518.0000 +     0.5333x; interpolation
     14280 <= x < 14310; y =  6732.0000 +    -0.4667x; interpolation
     14310 <= x < 14340; y = -6120.0000 +     0.4333x; interpolation
     14340 <= x < 14370; y =  6282.0000 +    -0.4333x; interpolation
     14370 <= x < 14400; y = -7580.0000 +     0.5333x; interpolation
     14400 <= x < 14430; y =   563.0000 +    -0.0333x; interpolation
     14430 <= x < 14460; y =  7763.0000 +    -0.5333x; interpolation
     14460 <= x < 14490; y = -8110.0000 +     0.5667x; interpolation
     14490 <= x < 14520; y =  6832.0000 +    -0.4667x; interpolation
     14520 <= x < 14550; y = -5726.0000 +     0.4000x; interpolation
     14550 <= x < 14580; y =  5890.0000 +    -0.4000x; interpolation
     14580 <= x < 14610; y = -5750.0000 +     0.4000x; interpolation
     14610 <= x < 14640; y =  7372.0000 +    -0.5000x; interpolation
     14640 <= x < 14670; y = -2368.0000 +     0.1667x; interpolation
     14670 <= x < 14700; y =  3000.0000 +    -0.2000x; interpolation
     14700 <= x < 14730; y = -8247.0000 +     0.5667x; interpolation
     14730 <= x < 14760; y =  8413.0000 +    -0.5667x; interpolation
     14760 <= x < 14790; y = -8772.0000 +     0.6000x; interpolation
     14790 <= x < 14820; y =  -900.0000 +     0.0667x; interpolation
     14820 <= x < 14850; y =  3044.0000 +    -0.2000x; interpolation
     14850 <= x < 14880; y = -1402.0000 +     0.1000x; interpolation
     14880 <= x < 14910; y =  1568.0000 +    -0.1000x; interpolation
     14910 <= x < 14940; y = -1408.0000 +     0.1000x; interpolation
     14940 <= x < 14970; y =  2071.0000 +    -0.1333x; interpolation
     14970 <= x < 15000; y =  6055.0000 +    -0.4000x; interpolation
     15000 <= x < 15030; y = -1929.0000 +     0.1333x; interpolation
     15030 <= x < 15060; y = -4929.0000 +     0.3333x; interpolation
     15060 <= x < 15090; y =  5091.0000 +    -0.3333x; interpolation
     15090 <= x < 15120; y = -5953.0000 +     0.4000x; interpolation
     15120 <= x < 15150; y =    83.0000 +     0.0000x; interpolation
     15150 <= x < 15180; y =  1595.0000 +    -0.1000x; interpolation
     15180 <= x < 15210; y = -1435.0000 +     0.1000x; interpolation
     15210 <= x < 15240; y =  5143.0000 +    -0.3333x; interpolation
     15240 <= x < 15270; y = -4997.0000 +     0.3333x; interpolation
     15270 <= x < 15300; y =  4147.0000 +    -0.2667x; interpolation
     15300 <= x < 15330; y = -3997.0000 +     0.2667x; interpolation
     15330 <= x < 15360; y =  5183.0000 +    -0.3333x; interpolation
     15360 <= x < 15390; y = -5548.0000 +     0.3667x; interpolation
     15390 <= x < 15420; y =  9300.0000 +    -0.6000x; interpolation
     15420 <= x < 15450; y = -8655.0000 +     0.5667x; interpolation
     15450 <= x < 15480; y =  9335.0000 +    -0.6000x; interpolation
     15480 <= x < 15510; y =  -965.0000 +     0.0667x; interpolation
     15510 <= x < 15540; y =  1099.0000 +    -0.0667x; interpolation
     15540 <= x < 15570; y = -8724.0000 +     0.5667x; interpolation
     15570 <= x < 15600; y =  -954.0000 +     0.0667x; interpolation
     15600 <= x < 15630; y =  8388.0000 +    -0.5333x; interpolation
     15630 <= x < 15660; y = -7732.0000 +     0.5000x; interpolation
     15660 <= x < 15690; y =  1125.0000 +    -0.0667x; interpolation
     15690 <= x < 15720; y =  -963.0000 +     0.0667x; interpolation
     15720 <= x < 15750; y =   606.0000 +    -0.0333x; interpolation
     15750 <= x < 15780; y =  8466.0000 +    -0.5333x; interpolation
     15780 <= x < 15810; y = -7809.0000 +     0.5000x; interpolation
     15810 <= x < 15840; y =  9023.0000 +    -0.5667x; interpolation
     15840 <= x < 15870; y = -9949.0000 +     0.6333x; interpolation
     15870 <= x < 15900; y =    83.0000 +     0.0000x; interpolation
     15900 <= x < 15930; y =    83.0000 +     0.0000x; interpolation
     15930 <= x < 15960; y =  9623.0000 +    -0.6000x; interpolation
     15960 <= x < 15990; y = -9493.0000 +     0.6000x; interpolation
     15990 <= x < 16020; y = 10723.0000 +    -0.6667x; interpolation
     16020 <= x < 16050; y = -8998.0000 +     0.5667x; interpolation
     16050 <= x < 16080; y =  9158.0000 +    -0.5667x; interpolation
     16080 <= x < 16110; y = 18788.0000 +    -1.1667x; interpolation
     16110 <= x < 16140; y = -23020.0000 +     1.4333x; interpolation
     16140 <= x < 16170; y = -4762.0000 +     0.3000x; interpolation
     16170 <= x < 16200; y =    80.0000 +     0.0000x; interpolation
     16200 <= x < 16230; y =  7087.0000 +    -0.4333x; interpolation
     16230 <= x < 16260; y = -7493.0000 +     0.4667x; interpolation
     16260 <= x < 16290; y =  8196.0000 +    -0.5000x; interpolation
     16290 <= x < 16320; y = -8606.0000 +     0.5333x; interpolation
     16320 <= x < 16350; y =  8227.0000 +    -0.5000x; interpolation
     16350 <= x < 16380; y = -2109.0000 +     0.1333x; interpolation
     16380 <= x < 16410; y =  3341.0000 +    -0.2000x; interpolation
     16410 <= x < 16440; y = -9217.0000 +     0.5667x; interpolation
     16440 <= x < 16470; y =  8287.0000 +    -0.5000x; interpolation
     16470 <= x < 16500; y = -8701.0000 +     0.5333x; interpolation
     16500 <= x < 16530; y =  8318.0000 +    -0.5000x; interpolation
     16530 <= x < 16560; y = -7632.0000 +     0.4667x; interpolation
     16560 <= x < 16590; y =  8898.0000 +    -0.5333x; interpolation
     16590 <= x < 16620; y = -8214.0000 +     0.5000x; interpolation
     16620 <= x < 16650; y =  7823.0000 +    -0.4667x; interpolation
     16650 <= x < 16680; y = -8797.0000 +     0.5333x; interpolation
     16680 <= x < 16710; y = 10073.0000 +    -0.6000x; interpolation
     16710 <= x < 16740; y = -9943.0000 +     0.6000x; interpolation
     16740 <= x < 16770; y =  9552.0000 +    -0.5667x; interpolation
     16770 <= x < 16800; y = -9420.0000 +     0.5667x; interpolation
     16800 <= x < 16830; y =  8468.0000 +    -0.5000x; interpolation
     16830 <= x < 16860; y = -7772.0000 +     0.4667x; interpolation
     16860 <= x < 16890; y =  8497.0000 +    -0.5000x; interpolation
     16890 <= x < 16920; y = -7239.0000 +     0.4333x; interpolation
     16920 <= x < 16950; y =  6836.0000 +    -0.4000x; interpolation
     16950 <= x < 16980; y = -7264.0000 +     0.4333x; interpolation
     16980 <= x < 17010; y =  7991.0000 +    -0.4667x; interpolation
     17010 <= x < 17040; y = -5593.0000 +     0.3333x; interpolation
     17040 <= x < 17070; y =  5747.0000 +    -0.3333x; interpolation
     17070 <= x < 17100; y = -7885.0000 +     0.4667x; interpolation
     17100 <= x < 17130; y = -1057.0000 +     0.0667x; interpolation
     17130 <= x < 17160; y = 10343.0000 +    -0.6000x; interpolation
     17160 <= x < 17190; y = -10213.0000 +     0.6000x; interpolation
     17190 <= x < 17220; y =  9807.0000 +    -0.5667x; interpolation
     17220 <= x < 17250; y = -9102.0000 +     0.5333x; interpolation
     17250 <= x < 17280; y =  9266.0000 +    -0.5333x; interpolation
     17280 <= x < 17310; y = -9709.0000 +     0.5667x; interpolation
     17310 <= x < 17340; y =  1235.0000 +    -0.0667x; interpolation
     17340 <= x < 17370; y =  8159.0000 +    -0.4667x; interpolation
     17370 <= x < 17400; y = -8603.0000 +     0.5000x; interpolation
     17400 <= x < 17430; y =  8767.0000 +    -0.5000x; interpolation
     17430 <= x < 17460; y = -9213.0000 +     0.5333x; interpolation
     17460 <= x < 17490; y =  8798.0000 +    -0.5000x; interpolation
     17490 <= x < 17520; y = -8662.0000 +     0.5000x; interpolation
     17520 <= x < 17550; y =  8245.0000 +    -0.4667x; interpolation
     17550 <= x < 17580; y = -8107.0000 +     0.4667x; interpolation
     17580 <= x < 17610; y =  8858.0000 +    -0.5000x; interpolation
     17610 <= x < 17640; y = -8722.0000 +     0.5000x; interpolation
     17640 <= x < 17670; y =  8301.0000 +    -0.4667x; interpolation
     17670 <= x < 17700; y =  1833.0000 +    -0.1000x; interpolation
     17700 <= x < 17730; y = -9358.0000 +     0.5333x; interpolation
     17730 <= x < 17760; y =  9522.0000 +    -0.5333x; interpolation
     17760 <= x < 17790; y = -9981.0000 +     0.5667x; interpolation
     17790 <= x < 17820; y = 10147.0000 +    -0.5667x; interpolation
     17820 <= x < 17850; y = -9422.0000 +     0.5333x; interpolation
     17850 <= x < 17880; y = 10180.0000 +    -0.5667x; interpolation
     17880 <= x < 17910; y = -10645.0000 +     0.6000x; interpolation
     17910 <= x < 17940; y = 10811.0000 +    -0.6000x; interpolation
     17940 <= x < 17970; y = -10681.0000 +     0.6000x; interpolation
     17970 <= x < 18000; y = 10847.0000 +    -0.6000x; interpolation
     18000 <= x < 18030; y = -10717.0000 +     0.6000x; interpolation
     18030 <= x < 18060; y = 10283.0000 +    -0.5667x; interpolation
     18060 <= x < 18090; y = -10151.0000 +     0.5667x; interpolation
     18090 <= x < 18120; y = 10919.0000 +    -0.6000x; interpolation
     18120 <= x < 18150; y = -9583.0000 +     0.5333x; interpolation
     18150 <= x < 18180; y =  9745.0000 +    -0.5333x; interpolation
     18180 <= x < 18210; y = -10220.0000 +     0.5667x; interpolation
     18210 <= x < 18240; y = 10384.0000 +    -0.5667x; interpolation
     18240 <= x < 18270; y = -10861.0000 +     0.6000x; interpolation
     18270 <= x < 18300; y = 10419.0000 +    -0.5667x; interpolation
     18300 <= x < 18330; y = -10287.0000 +     0.5667x; interpolation
     18330 <= x < 18360; y = 10453.0000 +    -0.5667x; interpolation
     18360 <= x < 18390; y = -10321.0000 +     0.5667x; interpolation
     18390 <= x < 18420; y =   695.0000 +    -0.0333x; interpolation
     18420 <= x < 18450; y = 34410.0000 +    -1.8667x; interpolation
     18450 <= x < 18480; y =   640.0000 +    -0.0333x; interpolation
     18480 <= x < 18510; y = -34415.0000 +     1.8667x; interpolation
     18510 <= x < 18540; y =  9937.0000 +    -0.5333x; interpolation
     18540 <= x < 18570; y = -9190.0000 +     0.5000x; interpolation
     18570 <= x < 18600; y =  9968.0000 +    -0.5333x; interpolation
     18600 <= x < 18630; y = -11078.0000 +     0.6000x; interpolation
     18630 <= x < 18660; y = 10622.0000 +    -0.5667x; interpolation
     18660 <= x < 18690; y = -10492.0000 +     0.5667x; interpolation
     18690 <= x < 18720; y = 10656.0000 +    -0.5667x; interpolation
     18720 <= x < 18750; y = -10526.0000 +     0.5667x; interpolation
     18750 <= x < 18780; y = 13810.0000 +    -0.7333x; interpolation
     18780 <= x < 18810; y = -11815.0000 +     0.6333x; interpolation
     18810 <= x < 18840; y = -1799.0000 +     0.1000x; interpolation
     18840 <= x < 18870; y =    82.0000 +     0.0000x; interpolation
     18870 <= x < 18900; y =   710.0000 +    -0.0333x; interpolation
     18900 <= x < 18930; y =  7629.0000 +    -0.4000x; interpolation
     18930 <= x < 18960; y = -8121.0000 +     0.4333x; interpolation
     18960 <= x < 18990; y = 10809.0000 +    -0.5667x; interpolation
     18990 <= x < 19020; y = -9415.0000 +     0.5000x; interpolation
     19020 <= x < 19050; y = -1186.0000 +     0.0667x; interpolation
     19050 <= x < 19080; y = 10226.0000 +    -0.5333x; interpolation
     19080 <= x < 19110; y = -10094.0000 +     0.5333x; interpolation
     19110 <= x < 19140; y = 12802.0000 +    -0.6667x; interpolation
     19140 <= x < 19170; y = -13315.0000 +     0.7000x; interpolation
     19170 <= x < 19200; y = 10291.0000 +    -0.5333x; interpolation
     19200 <= x < 19230; y = -8879.0000 +     0.4667x; interpolation
     19230 <= x < 19260; y = 10321.0000 +    -0.5333x; interpolation
     19260 <= x < 19290; y = -10832.0000 +     0.5667x; interpolation
     19290 <= x < 19320; y = 10354.0000 +    -0.5333x; interpolation
     19320 <= x < 19350; y = -10222.0000 +     0.5333x; interpolation
     19350 <= x < 19380; y = 10386.0000 +    -0.5333x; interpolation
     19380 <= x < 19410; y = -10899.0000 +     0.5667x; interpolation
     19410 <= x < 19440; y = 11065.0000 +    -0.5667x; interpolation
     19440 <= x < 19470; y = -10933.0000 +     0.5667x; interpolation
     19470 <= x < 19500; y = 11099.0000 +    -0.5667x; interpolation
     19500 <= x < 19530; y = -10318.0000 +     0.5333x; interpolation
     19530 <= x < 19560; y = 11132.0000 +    -0.5667x; interpolation
     19560 <= x < 19590; y = -11002.0000 +     0.5667x; interpolation
     19590 <= x < 19620; y = 10514.0000 +    -0.5333x; interpolation
     19620 <= x < 19650; y = -10382.0000 +     0.5333x; interpolation
     19650 <= x < 19680; y = 11200.0000 +    -0.5667x; interpolation
     19680 <= x < 19710; y = -5830.0000 +     0.3000x; interpolation
     19710 <= x < 19740; y =  5322.0000 +    -0.2667x; interpolation
     19740 <= x < 19770; y = -11103.0000 +     0.5667x; interpolation
     19770 <= x < 19800; y = 12585.0000 +    -0.6333x; interpolation
     19800 <= x < 19830; y = -12457.0000 +     0.6333x; interpolation
     19830 <= x < 19860; y = 11303.0000 +    -0.5667x; interpolation
     19860 <= x < 19890; y = -3239.0000 +     0.1667x; interpolation
     19890 <= x < 19920; y = -6549.0000 +     0.3333x; interpolation
     19920 <= x < 19950; y =  6048.0000 +    -0.3000x; interpolation
     19950 <= x < 19980; y = -3248.0000 +     0.1667x; interpolation
     19980 <= x < 20010; y =  3402.0000 +    -0.1667x; interpolation
     20010 <= x < 20040; y = -6588.0000 +     0.3333x; interpolation
     20040 <= x < 20070; y =  6752.0000 +    -0.3333x; interpolation
     20070 <= x < 20100; y = -5272.0000 +     0.2667x; interpolation
     20100 <= x < 20130; y =  4763.0000 +    -0.2333x; interpolation
     20130 <= x < 20160; y = -5287.0000 +     0.2667x; interpolation
     20160 <= x < 20190; y =  6120.0000 +    -0.3000x; interpolation
     20190 <= x < 20220; y = -5304.0000 +     0.2667x; interpolation
     20220 <= x < 20250; y =  4791.0000 +    -0.2333x; interpolation
     20250 <= x < 20280; y = -4645.0000 +     0.2333x; interpolation
     20280 <= x < 20310; y = -1270.0000 +     0.0667x; interpolation
     20310 <= x < 20340; y =    82.0000 +     0.0000x; interpolation
     20340 <= x < 20370; y =  -595.0000 +     0.0333x; interpolation
     20370 <= x < 20400; y =  2117.0000 +    -0.1000x; interpolation
     20400 <= x < 20430; y = -1957.0000 +     0.1000x; interpolation
     20430 <= x < 20460; y =   763.0000 +    -0.0333x; interpolation
     20460 <= x < 20490; y =  -599.0000 +     0.0333x; interpolation
     20490 <= x < 20520; y =   765.0000 +    -0.0333x; interpolation
     20520 <= x < 20550; y =   765.0000 +    -0.0333x; interpolation
     20550 <= x < 20580; y = 12393.0000 +    -0.6000x; interpolation
     20580 <= x < 20610; y = 24038.0000 +    -1.1667x; interpolation
     20610 <= x < 20640; y =  2086.0000 +    -0.1000x; interpolation
     20640 <= x < 20670; y = -26081.0000 +     1.2667x; interpolation
     20670 <= x < 20700; y = -13009.0000 +     0.6333x; interpolation
     20700 <= x < 20730; y = 18685.0000 +    -0.9000x; interpolation
     20730 <= x < 20760; y = -17885.0000 +     0.8667x; interpolation
     20760 <= x < 20790; y = 11828.0000 +    -0.5667x; interpolation
     20790 <= x < 20820; y = -11700.0000 +     0.5667x; interpolation
     20820 <= x < 20850; y = 11862.0000 +    -0.5667x; interpolation
     20850 <= x < 20880; y = -11734.0000 +     0.5667x; interpolation
     20880 <= x < 20910; y = 11896.0000 +    -0.5667x; interpolation
     20910 <= x < 20940; y = -12464.0000 +     0.6000x; interpolation
     20940 <= x < 20970; y = 12628.0000 +    -0.6000x; interpolation
     20970 <= x < 21000; y = -13198.0000 +     0.6333x; interpolation
     21000 <= x < 21030; y = 12665.0000 +    -0.6000x; interpolation
     21030 <= x < 21060; y = -12535.0000 +     0.6000x; interpolation
     21060 <= x < 21090; y = 12701.0000 +    -0.6000x; interpolation
     21090 <= x < 21120; y = -11869.0000 +     0.5667x; interpolation
     21120 <= x < 21150; y = 12033.0000 +    -0.5667x; interpolation
     21150 <= x < 21180; y = -12607.0000 +     0.6000x; interpolation
     21180 <= x < 21210; y = 12773.0000 +    -0.6000x; interpolation
     21210 <= x < 21240; y = -12643.0000 +     0.6000x; interpolation
     21240 <= x < 21270; y = 13516.0000 +    -0.6333x; interpolation
     21270 <= x < 21300; y = -12680.0000 +     0.6000x; interpolation
     21300 <= x < 21330; y = 13553.0000 +    -0.6333x; interpolation
     21330 <= x < 21360; y = -13427.0000 +     0.6333x; interpolation
     21360 <= x < 21390; y = 12169.0000 +    -0.5667x; interpolation
     21390 <= x < 21420; y =  5761.0000 +    -0.2667x; interpolation
     21420 <= x < 21450; y = -5647.0000 +     0.2667x; interpolation
     21450 <= x < 21480; y = -12073.0000 +     0.5667x; interpolation
     21480 <= x < 21510; y = 11522.0000 +    -0.5333x; interpolation
     21510 <= x < 21540; y = -10674.0000 +     0.5000x; interpolation
     21540 <= x < 21570; y = 11553.0000 +    -0.5333x; interpolation
     21570 <= x < 21600; y = -13577.0000 +     0.6333x; interpolation
     21600 <= x < 21630; y = 15183.0000 +    -0.7000x; interpolation
     21630 <= x < 21660; y = -14337.0000 +     0.6667x; interpolation
     21660 <= x < 21690; y = 13782.0000 +    -0.6333x; interpolation
     21690 <= x < 21720; y = -13654.0000 +     0.6333x; interpolation
     21720 <= x < 21750; y = 13097.0000 +    -0.6000x; interpolation
     21750 <= x < 21780; y = -12967.0000 +     0.6000x; interpolation
     21780 <= x < 21810; y = 13133.0000 +    -0.6000x; interpolation
     21810 <= x < 21840; y = -12277.0000 +     0.5667x; interpolation
     21840 <= x < 21870; y = 13895.0000 +    -0.6333x; interpolation
     21870 <= x < 21900; y = -13769.0000 +     0.6333x; interpolation
     21900 <= x < 21930; y = 13204.0000 +    -0.6000x; interpolation
     21930 <= x < 21960; y = -13076.0000 +     0.6000x; interpolation
     21960 <= x < 21990; y = 12509.0000 +    -0.5667x; interpolation
     21990 <= x < 22020; y = -12379.0000 +     0.5667x; interpolation
     22020 <= x < 22050; y = 12543.0000 +    -0.5667x; interpolation
     22050 <= x < 22080; y = -11679.0000 +     0.5333x; interpolation
     22080 <= x < 22110; y = 11841.0000 +    -0.5333x; interpolation
     22110 <= x < 22140; y = -12447.0000 +     0.5667x; interpolation
     22140 <= x < 22170; y = 12611.0000 +    -0.5667x; interpolation
     22170 <= x < 22200; y = -13219.0000 +     0.6000x; interpolation
     22200 <= x < 22230; y = 13385.0000 +    -0.6000x; interpolation
     22230 <= x < 22260; y = -11775.0000 +     0.5333x; interpolation
     22260 <= x < 22290; y = 11196.0000 +    -0.5000x; interpolation
     22290 <= x < 22320; y = -11806.0000 +     0.5333x; interpolation
     22320 <= x < 22350; y =   825.0000 +    -0.0333x; interpolation
     22350 <= x < 22380; y = 11985.0000 +    -0.5333x; interpolation
     22380 <= x < 22410; y = -13345.0000 +     0.6000x; interpolation
     22410 <= x < 22440; y =  6051.0000 +    -0.2667x; interpolation
     22440 <= x < 22470; y = -5901.0000 +     0.2667x; interpolation
     22470 <= x < 22500; y = 12799.0000 +    -0.5667x; interpolation
     22500 <= x < 22530; y = -10420.0000 +     0.4667x; interpolation
     22530 <= x < 22560; y = -2920.0000 +     0.1333x; interpolation
     22560 <= x < 22590; y =  3088.0000 +    -0.1333x; interpolation
     22590 <= x < 22620; y = 11360.0000 +    -0.5000x; interpolation
     22620 <= x < 22650; y = -2194.0000 +     0.1000x; interpolation
     22650 <= x < 22680; y = -11242.0000 +     0.5000x; interpolation
     22680 <= x < 22710; y = -2182.0000 +     0.1000x; interpolation
     22710 <= x < 22740; y =  3866.0000 +    -0.1667x; interpolation
     22740 <= x < 22770; y =  6137.0000 +    -0.2667x; interpolation
     22770 <= x < 22800; y = -6749.0000 +     0.3000x; interpolation
     22800 <= x < 22830; y =  3118.0000 +    -0.1333x; interpolation
     22830 <= x < 22860; y = 10718.0000 +    -0.4667x; interpolation
     22860 <= x < 22890; y = -2219.0000 +     0.1000x; interpolation
     22890 <= x < 22920; y = -12125.0000 +     0.5333x; interpolation
     22920 <= x < 22950; y =   846.0000 +    -0.0333x; interpolation
     22950 <= x < 22980; y = 11542.0000 +    -0.5000x; interpolation
     22980 <= x < 23010; y = -11408.0000 +     0.5000x; interpolation
     23010 <= x < 23040; y =  -684.0000 +     0.0333x; interpolation
     23040 <= x < 23070; y = 37666.0000 +    -1.6333x; interpolation
     23070 <= x < 23100; y =  5410.0000 +    -0.2333x; interpolation
     23100 <= x < 23130; y = -39961.0000 +     1.7333x; interpolation
     23130 <= x < 23160; y =   849.0000 +    -0.0333x; interpolation
     23160 <= x < 23190; y = -3777.0000 +     0.1667x; interpolation
     23190 <= x < 23220; y =  3171.0000 +    -0.1333x; interpolation
     23220 <= x < 23250; y = 10901.0000 +    -0.4667x; interpolation
     23250 <= x < 23280; y = -14641.0000 +     0.6333x; interpolation
     23280 <= x < 23310; y = 13259.0000 +    -0.5667x; interpolation
     23310 <= x < 23340; y = -2261.0000 +     0.1000x; interpolation
     23340 <= x < 23370; y =  2401.0000 +    -0.1000x; interpolation
     23370 <= x < 23400; y = -7713.0000 +     0.3333x; interpolation
     23400 <= x < 23430; y = -3818.0000 +     0.1667x; interpolation
     23430 <= x < 23460; y =  4762.0000 +    -0.2000x; interpolation
     23460 <= x < 23490; y =  5543.0000 +    -0.2333x; interpolation
     23490 <= x < 23520; y = -5405.0000 +     0.2333x; interpolation
     23520 <= x < 23550; y = -5405.0000 +     0.2333x; interpolation
     23550 <= x < 23580; y =    83.0000 +     0.0000x; interpolation
     23580 <= x < 23610; y =  -702.0000 +     0.0333x; interpolation
     23610 <= x < 23640; y =  8730.0000 +    -0.3667x; interpolation
     23640 <= x < 23670; y = -7010.0000 +     0.3000x; interpolation
     23670 <= x < 23700; y = 11902.0000 +    -0.5000x; interpolation
     23700 <= x < 23730; y = -9401.0000 +     0.4000x; interpolation
     23730 <= x < 23760; y = -3871.0000 +     0.1667x; interpolation
     23760 <= x < 23790; y = 16695.0000 +    -0.7000x; interpolation
     23790 <= x < 23820; y = -3897.0000 +     0.1667x; interpolation
     23820 <= x < 23850; y = -13413.0000 +     0.5667x; interpolation
     23850 <= x < 23880; y = 13583.0000 +    -0.5667x; interpolation
     23880 <= x < 23910; y = -13447.0000 +     0.5667x; interpolation
     23910 <= x < 23940; y = 13617.0000 +    -0.5667x; interpolation
     23940 <= x < 23970; y =   865.0000 +    -0.0333x; interpolation
     23970 <= x < 24000; y = -12701.0000 +     0.5333x; interpolation
     24000 <= x < 24030; y = 12867.0000 +    -0.5333x; interpolation
     24030 <= x < 24060; y = -8733.0000 +     0.3667x; interpolation
     24060 <= x < 24090; y = -6330.0000 +     0.2667x; interpolation
     24090 <= x < 24120; y =  2492.0000 +    -0.1000x; interpolation
     24120 <= x < 24150; y = -3129.0000 +     0.1333x; interpolation
     24150 <= x < 24180; y = 16971.0000 +    -0.7000x; interpolation
     24180 <= x < 24210; y = -1544.0000 +     0.0667x; interpolation
     24210 <= x < 24240; y =    68.0000 +     0.0000x; interpolation
     24240 <= x < 24270; y = -16072.0000 +     0.6667x; interpolation
     24270 <= x < 24300; y =  4936.0000 +    -0.2000x; interpolation
     24300 <= x < 24330; y =    82.0000 +     0.0000x; interpolation
     24330 <= x < 24360; y =    82.0000 +     0.0000x; interpolation
     24360 <= x < 24390; y = -1540.0000 +     0.0667x; interpolation
     24390 <= x < 24420; y =  2520.0000 +    -0.1000x; interpolation
     24420 <= x < 24450; y = -2358.0000 +     0.1000x; interpolation
